latitude,longitude,crime_type,crime_severity,date,time,hour,area,lighting_score,cctv_score,crowd_density,police_proximity,is_night
12.978085,77.62206,Vehicle Theft,4.7,2024-12-12,14:08,14,Indiranagar,0.38,0.91,1.0,0.65,0
12.998623,77.60502,Drug Offense,7.5,2023-08-31,21:42,21,Shivajinagar,0.13,0.14,0.87,0.29,1
12.957258,77.760376,Robbery,7.1,2023-05-12,22:37,22,Whitefield,0.76,0.42,0.59,0.33,1
12.95971,77.597125,Robbery,8.0,2024-12-12,21:16,21,Majestic,0.23,0.2,0.67,0.34,1
12.965096,77.619922,Eve Teasing,5.6,2024-06-07,18:42,18,Domlur,0.64,0.42,0.24,0.99,0
12.954564,77.592264,Pickpocketing,2.2,2023-05-08,18:15,18,Majestic,0.58,0.68,0.47,0.4,0
12.989717,77.561914,Chain Snatching,4.8,2023-08-20,17:49,17,Rajajinagar,0.35,0.1,0.98,0.3,0
12.987901,77.56078,Chain Snatching,5.6,2023-11-10,03:11,3,Rajajinagar,0.63,0.81,0.19,0.41,1
12.971965,77.707512,Vandalism,3.2,2023-02-19,17:17,17,Marathahalli,0.25,0.95,0.45,0.41,0
13.09914,77.588843,Drug Offense,6.8,2023-09-23,02:30,2,Yelahanka,0.11,0.51,0.24,0.21,1
12.91591,77.608083,Pickpocketing,4.8,2024-10-16,10:03,10,BTM Layout,0.98,0.71,0.32,0.65,0
12.937183,77.76143,Cybercrime,4.9,2023-10-21,11:51,11,Whitefield,0.35,0.43,0.95,0.89,0
12.980309,77.659805,Eve Teasing,4.6,2023-11-17,18:19,18,Indiranagar,0.86,0.63,0.17,0.32,0
12.989085,77.786261,Chain Snatching,6.2,2024-07-21,07:05,7,Whitefield,0.94,0.81,0.11,0.95,0
12.90304,77.613176,Drug Offense,6.5,2024-12-02,04:30,4,Bannerghatta Road,1.0,0.89,0.73,0.46,1
12.925832,77.590118,Vandalism,3.4,2024-12-20,03:00,3,Bannerghatta Road,0.58,0.35,0.99,0.7,1
12.966898,77.621908,Drug Offense,6.3,2023-06-22,01:38,1,Domlur,0.71,0.88,0.57,0.3,1
12.922909,77.591647,Chain Snatching,5.1,2023-02-22,08:32,8,Jayanagar,0.48,0.38,0.44,0.2,0
12.969734,77.712149,Eve Teasing,4.2,2023-10-28,03:18,3,Marathahalli,0.34,0.0,0.67,0.45,1
12.898308,77.587704,Vehicle Theft,5.5,2023-02-06,20:32,20,Bannerghatta Road,0.94,0.89,0.86,0.15,1
12.956775,77.661943,Theft,3.4,2023-01-06,21:19,21,Indiranagar,0.41,0.72,0.46,0.11,1
12.925819,77.565925,Pickpocketing,3.5,2023-06-07,08:33,8,Jayanagar,0.47,0.91,0.11,0.79,0
12.98576,77.659981,Vehicle Theft,3.9,2024-03-14,00:23,0,Indiranagar,0.9,0.54,0.34,0.99,1
12.989657,77.583192,Cybercrime,4.7,2024-01-03,11:47,11,Shivajinagar,0.9,0.71,0.2,0.36,0
12.907743,77.584303,Robbery,8.7,2023-06-14,02:21,2,Bannerghatta Road,0.7,0.95,0.96,0.98,1
12.950442,77.632079,Chain Snatching,6.4,2023-05-11,19:31,19,Koramangala,0.39,0.76,0.89,0.55,0
12.939812,77.62291,Pickpocketing,2.1,2023-06-09,08:50,8,BTM Layout,0.41,0.01,0.72,0.15,0
12.829516,77.709191,Assault,5.0,2024-05-06,00:47,0,Electronic City,0.36,0.49,0.78,0.32,1
12.963796,77.624888,Robbery,6.8,2023-04-28,05:15,5,Domlur,0.88,0.99,0.32,0.84,1
12.986116,77.608214,Eve Teasing,5.9,2024-09-17,18:44,18,Shivajinagar,0.26,0.99,0.63,0.67,0
12.892313,77.595237,Eve Teasing,4.1,2023-07-16,21:02,21,Bannerghatta Road,0.94,0.43,0.65,0.18,1
12.962266,77.568618,Theft,4.8,2023-08-25,23:19,23,Majestic,0.3,0.43,0.16,0.48,1
12.882341,77.606841,Theft,3.1,2023-12-26,21:23,21,Bannerghatta Road,0.74,0.25,0.91,0.26,1
13.098103,77.599578,Theft,2.8,2024-04-28,00:20,0,Yelahanka,0.35,0.61,0.49,0.33,1
13.04923,77.587526,Cybercrime,3.4,2023-01-14,09:07,9,Hebbal,0.71,0.77,0.22,0.42,0
12.988919,77.599087,Assault,7.4,2023-09-01,18:33,18,Random Spread,0.69,0.21,0.45,0.9,0
12.926937,77.621357,Robbery,6.1,2024-11-01,01:07,1,Koramangala,0.84,0.19,0.5,0.19,1
12.992184,77.613107,Drug Offense,6.4,2023-07-26,00:46,0,Random Spread,0.58,0.15,0.22,0.48,1
12.922918,77.573348,Vehicle Theft,5.7,2024-04-04,17:22,17,Jayanagar,0.67,0.12,0.49,0.53,0
12.964927,77.558612,Drug Offense,5.1,2024-09-05,16:50,16,Majestic,0.35,0.97,0.36,0.96,0
12.927342,77.619942,Theft,5.0,2024-02-12,22:12,22,Koramangala,0.55,0.53,0.56,0.17,1
12.890967,77.603158,Cybercrime,6.1,2024-02-15,12:35,12,BTM Layout,0.65,0.21,0.1,0.61,0
12.948142,77.731143,Vandalism,3.0,2024-06-21,16:29,16,Whitefield,0.33,0.85,0.37,0.34,0
12.978659,77.589378,Chain Snatching,4.7,2023-02-10,07:34,7,Shivajinagar,0.68,0.94,0.35,0.22,0
12.96157,77.579659,Theft,2.8,2023-04-29,20:52,20,Chickpet,0.1,0.35,0.64,0.43,1
12.978688,77.602149,Chain Snatching,6.2,2024-02-23,17:16,17,Shivajinagar,0.91,0.29,0.99,0.66,0
12.967091,77.56627,Theft,5.9,2023-06-30,07:46,7,Chickpet,0.33,0.02,0.69,0.88,0
12.985076,77.580968,Vandalism,2.8,2024-10-31,03:44,3,Chickpet,0.33,0.63,0.64,0.29,1
12.919258,77.650496,Cybercrime,5.3,2024-02-09,08:13,8,BTM Layout,0.24,0.23,0.75,0.43,0
12.895104,77.62182,Cybercrime,3.7,2023-06-30,05:29,5,BTM Layout,0.27,0.49,0.76,0.68,1
12.93391,77.611171,Theft,3.6,2024-09-14,20:52,20,Koramangala,0.27,0.14,0.48,0.51,1
12.952084,77.547115,Pickpocketing,4.2,2023-01-13,18:08,18,Chickpet,0.64,0.38,0.12,0.84,0
13.063288,77.609212,Theft,3.1,2024-10-04,01:05,1,Hebbal,0.64,0.79,0.11,0.81,1
12.962346,77.764406,Drug Offense,7.1,2023-07-27,10:54,10,Whitefield,0.23,0.76,0.9,0.83,0
12.954359,77.711468,Vehicle Theft,3.2,2024-12-09,22:15,22,Marathahalli,0.34,0.54,0.12,0.14,1
12.94204,77.608979,Drug Offense,5.0,2023-08-18,02:09,2,BTM Layout,0.12,0.43,0.23,0.69,1
12.95515,77.623508,Eve Teasing,5.7,2023-04-26,21:24,21,Koramangala,0.54,0.99,0.3,0.96,1
12.963949,77.591008,Vehicle Theft,3.4,2023-03-28,01:21,1,Chickpet,0.91,0.6,0.26,0.58,1
12.987818,77.573738,Vandalism,3.8,2024-12-04,01:09,1,Chickpet,0.37,0.82,0.41,0.19,1
12.920429,77.591273,Cybercrime,6.6,2023-03-20,08:51,8,BTM Layout,0.81,0.86,0.98,0.8,0
12.996819,77.694396,Robbery,8.2,2024-05-04,00:28,0,Marathahalli,0.83,0.11,0.48,0.75,1
12.954647,77.609593,Robbery,8.3,2023-12-28,22:11,22,Shivajinagar,0.39,0.42,0.72,0.47,1
12.974635,77.625838,Assault,6.0,2024-03-04,01:58,1,Indiranagar,0.59,0.54,0.54,0.58,1
12.90287,77.599374,Eve Teasing,4.7,2024-08-14,22:45,22,BTM Layout,0.8,0.81,0.3,0.18,1
12.908276,77.6226,Assault,6.4,2024-04-30,02:01,2,BTM Layout,0.96,0.92,0.15,0.41,1
12.926745,77.590031,Robbery,8.6,2024-03-07,22:53,22,Jayanagar,0.32,0.83,0.15,0.22,1
12.934769,77.602402,Robbery,8.9,2024-01-16,21:44,21,BTM Layout,0.15,0.11,0.62,0.53,1
12.96901,77.566316,Vandalism,2.7,2023-03-22,00:09,0,Chickpet,0.32,0.01,0.85,0.47,1
13.092632,77.603658,Robbery,7.6,2023-11-03,22:47,22,Yelahanka,0.52,0.72,0.5,0.68,1
12.962047,77.631724,Theft,5.5,2023-02-02,20:03,20,Indiranagar,0.64,0.17,0.24,0.46,1
13.088021,77.5831,Pickpocketing,4.1,2023-09-22,14:35,14,Yelahanka,0.93,0.5,0.74,0.48,0
12.982131,77.578054,Robbery,7.1,2023-05-09,21:33,21,Majestic,0.77,0.4,0.15,0.45,1
12.88974,77.604376,Drug Offense,7.1,2024-05-03,21:52,21,Bannerghatta Road,0.38,0.64,0.84,0.25,1
12.923767,77.620313,Assault,5.4,2023-03-21,21:17,21,Koramangala,0.43,0.78,0.4,0.32,1
12.920216,77.613816,Robbery,7.8,2023-11-13,21:13,21,Koramangala,0.27,0.2,0.94,0.32,1
12.983026,77.60996,Chain Snatching,5.7,2024-05-10,18:02,18,Shivajinagar,0.14,0.31,0.95,0.11,0
12.92549,77.631823,Assault,5.8,2024-02-05,12:32,12,Koramangala,0.75,0.97,0.73,0.19,0
12.966227,77.602084,Pickpocketing,3.5,2023-06-03,16:06,16,Koramangala,0.12,0.8,0.53,0.88,0
12.940025,77.6779,Theft,3.9,2024-10-02,20:43,20,Random Spread,0.18,0.72,0.9,0.83,1
12.83561,77.64244,Robbery,7.5,2024-09-15,05:32,5,Electronic City,0.69,0.93,0.41,0.81,1
12.97216,77.700762,Assault,8.8,2023-02-10,00:54,0,Marathahalli,0.9,0.77,0.45,0.29,1
12.924787,77.62453,Vandalism,3.3,2024-05-24,23:36,23,Koramangala,0.19,0.01,0.79,0.38,1
12.939286,77.602345,Chain Snatching,4.5,2023-10-30,18:20,18,Majestic,0.25,0.28,0.43,0.18,0
12.82035,77.655376,Robbery,9.0,2023-09-20,14:16,14,Electronic City,0.79,0.44,0.93,0.95,0
12.966543,77.577231,Vandalism,2.6,2024-02-23,00:54,0,Majestic,0.87,0.92,0.22,0.43,1
12.887081,77.589306,Vandalism,3.4,2024-06-02,11:05,11,Bannerghatta Road,0.51,0.88,0.99,0.14,0
12.9555,77.653786,Theft,5.3,2023-01-09,07:44,7,Domlur,0.24,0.11,0.44,0.61,0
12.97565,77.741868,Chain Snatching,6.0,2023-12-24,21:29,21,Whitefield,0.52,0.64,0.91,0.52,1
12.993597,77.623381,Chain Snatching,6.9,2024-02-11,07:58,7,Shivajinagar,0.79,0.2,0.4,0.39,0
12.91684,77.581473,Vandalism,3.0,2023-10-13,03:47,3,Jayanagar,0.51,0.55,0.95,0.23,1
12.978565,77.594626,Eve Teasing,6.1,2023-03-05,18:38,18,Majestic,0.94,0.36,0.49,0.53,0
12.957151,77.728216,Theft,4.7,2023-10-04,19:48,19,Whitefield,0.33,0.18,0.23,0.35,0
12.978452,77.57584,Chain Snatching,6.6,2024-06-21,20:28,20,Majestic,0.29,0.89,0.27,0.15,1
12.93553,77.563329,Pickpocketing,2.6,2024-03-05,10:10,10,Jayanagar,0.53,0.54,0.81,0.97,0
12.983768,77.634822,Pickpocketing,3.2,2023-01-11,19:36,19,Indiranagar,0.6,0.89,0.28,0.75,0
12.930439,77.591268,Vandalism,4.0,2023-11-21,00:42,0,Jayanagar,0.11,0.9,0.94,0.55,1
12.996265,77.618117,Assault,6.1,2023-01-04,01:26,1,Shivajinagar,0.99,0.94,0.87,0.67,1
12.906301,77.517838,Vandalism,4.0,2024-03-06,23:47,23,Random Spread,0.73,0.77,0.64,0.29,1
12.947289,77.564236,Eve Teasing,6.8,2024-01-15,21:36,21,Majestic,0.83,0.02,0.91,0.55,1
12.96141,77.562289,Chain Snatching,5.2,2023-12-27,20:29,20,Chickpet,0.42,0.54,0.57,0.79,1
12.930337,77.567732,Chain Snatching,5.1,2024-07-20,14:27,14,Jayanagar,0.64,0.54,0.44,0.86,0
12.915672,77.617373,Pickpocketing,4.8,2023-04-12,19:39,19,BTM Layout,1.0,0.81,0.19,0.68,0
12.93221,77.598412,Vandalism,3.5,2024-09-30,03:31,3,Koramangala,0.93,0.1,0.5,0.62,1
12.983146,77.652624,Theft,2.9,2024-04-10,13:13,13,Indiranagar,0.6,0.11,0.87,0.96,0
12.942968,77.726805,Assault,8.6,2024-10-22,14:26,14,Marathahalli,0.73,0.74,0.11,0.44,0
12.957658,77.645827,Eve Teasing,5.6,2023-11-11,20:56,20,Domlur,0.85,0.8,0.47,0.32,1
12.960057,77.63268,Pickpocketing,4.4,2024-06-15,08:09,8,Indiranagar,0.84,0.6,0.4,0.96,0
12.903958,77.581828,Pickpocketing,3.8,2024-02-07,17:12,17,BTM Layout,0.85,0.8,0.62,0.22,0
12.85084,77.651074,Pickpocketing,4.7,2024-06-13,05:25,5,Electronic City,0.24,0.23,0.74,0.21,1
12.958035,77.665639,Chain Snatching,6.5,2024-10-04,21:25,21,Marathahalli,0.92,0.84,0.24,0.39,1
12.949712,77.603135,Chain Snatching,5.9,2024-08-30,18:00,18,Chickpet,0.24,0.62,0.59,0.98,0
12.918343,77.59497,Vandalism,2.3,2024-04-09,03:46,3,BTM Layout,0.67,0.78,0.27,0.69,1
13.010428,77.541398,Eve Teasing,4.0,2024-01-23,22:53,22,Rajajinagar,0.79,0.66,0.35,0.94,1
12.998332,77.652538,Theft,2.4,2024-04-15,23:55,23,Indiranagar,0.93,0.12,0.23,0.34,1
12.972486,77.539919,Robbery,7.1,2023-08-01,00:54,0,Rajajinagar,0.45,0.49,0.12,0.17,1
12.985201,77.580415,Chain Snatching,6.7,2024-10-10,18:24,18,Majestic,0.92,0.81,0.26,0.11,0
12.956456,77.61471,Robbery,8.6,2023-05-01,20:38,20,Majestic,0.98,0.99,0.54,0.65,1
12.97948,77.55907,Drug Offense,5.4,2024-09-12,00:59,0,Majestic,0.13,0.02,0.56,0.24,1
13.036881,77.593817,Assault,6.3,2023-08-14,21:01,21,Hebbal,0.18,0.69,0.21,0.35,1
12.929446,77.706998,Eve Teasing,5.2,2023-10-29,11:45,11,Marathahalli,0.52,0.81,0.49,0.95,0
12.899091,77.571755,Eve Teasing,6.4,2023-10-15,19:43,19,Jayanagar,0.97,0.1,0.81,0.63,0
12.979131,77.565871,Robbery,7.3,2024-04-01,23:31,23,Majestic,0.48,0.75,0.83,0.66,1
12.944105,77.603132,Vandalism,2.7,2024-10-09,23:36,23,Koramangala,0.84,0.45,0.9,0.96,1
12.957882,77.611901,Vehicle Theft,5.5,2024-10-22,23:38,23,Shivajinagar,0.96,0.53,0.46,0.2,1
12.843702,77.681413,Assault,6.0,2023-08-09,21:22,21,Electronic City,0.69,0.37,0.8,0.21,1
12.982496,77.570558,Assault,5.9,2024-08-04,22:21,22,Chickpet,0.82,0.9,0.61,0.45,1
12.947749,77.540482,Vandalism,3.1,2024-09-14,23:06,23,Chickpet,0.95,0.81,0.7,0.62,1
13.092266,77.57688,Pickpocketing,4.4,2023-07-22,13:20,13,Yelahanka,0.28,0.8,0.55,0.99,0
12.838617,77.678662,Pickpocketing,3.8,2024-08-28,17:10,17,Electronic City,0.44,0.58,0.36,0.68,0
12.941772,77.621511,Vandalism,2.3,2024-02-17,14:18,14,Koramangala,0.13,0.53,0.57,0.4,0
12.980228,77.579386,Theft,5.2,2023-11-05,19:53,19,Majestic,0.35,0.75,0.46,0.6,0
12.958644,77.688365,Assault,6.2,2024-04-10,20:25,20,Marathahalli,0.54,0.64,0.92,0.86,1
12.966342,77.626912,Vandalism,3.7,2023-05-23,23:03,23,Domlur,0.19,0.32,0.72,0.49,1
13.075008,77.624545,Robbery,8.4,2024-07-04,02:57,2,Random Spread,0.99,0.93,0.88,0.33,1
12.959471,77.567581,Theft,3.1,2024-12-05,21:04,21,Majestic,0.65,0.81,0.34,0.25,1
12.901997,77.604811,Robbery,7.0,2023-06-01,21:08,21,Bannerghatta Road,0.78,0.89,0.97,0.47,1
12.989663,77.534401,Cybercrime,4.0,2024-05-04,16:33,16,Majestic,0.7,0.98,0.39,0.76,0
12.96574,77.643831,Eve Teasing,3.3,2024-07-25,20:45,20,Domlur,0.85,0.24,0.68,0.87,1
12.878725,77.586858,Chain Snatching,4.6,2024-11-17,18:03,18,Bannerghatta Road,0.29,0.82,0.27,0.19,0
12.957553,77.539135,Eve Teasing,6.4,2023-11-16,16:32,16,Majestic,0.74,0.66,0.86,0.2,0
12.963822,77.644061,Robbery,8.9,2024-09-27,23:24,23,Indiranagar,0.56,0.78,0.27,0.35,1
12.956375,77.634505,Robbery,6.3,2024-04-17,18:41,18,Domlur,0.89,0.75,0.32,0.9,0
12.843706,77.651731,Robbery,7.6,2023-12-27,00:42,0,Electronic City,0.34,0.93,0.18,0.49,1
12.918797,77.625372,Robbery,7.0,2024-03-27,00:32,0,BTM Layout,0.35,0.1,0.68,0.76,1
13.008569,77.597758,Pickpocketing,2.5,2023-10-10,09:25,9,Shivajinagar,0.58,0.49,0.49,0.71,0
12.93075,77.580217,Eve Teasing,3.2,2023-02-06,07:07,7,Jayanagar,0.62,0.24,0.58,0.35,0
12.928954,77.593498,Vandalism,2.8,2023-08-14,12:25,12,Jayanagar,0.76,0.88,0.34,0.29,0
12.921267,77.589076,Eve Teasing,5.4,2023-01-04,20:45,20,Bannerghatta Road,0.18,0.5,0.73,0.53,1
12.946638,77.728007,Vehicle Theft,3.5,2024-11-28,22:15,22,Marathahalli,0.16,0.19,0.91,0.23,1
13.031321,77.60111,Theft,2.1,2023-09-28,13:21,13,Hebbal,0.89,0.17,0.78,0.11,0
12.864409,77.662446,Assault,7.0,2023-09-11,18:00,18,Electronic City,0.53,0.05,0.12,0.71,0
12.969687,77.636139,Vehicle Theft,3.5,2023-05-31,16:32,16,Domlur,0.8,0.1,0.82,0.4,0
12.983208,77.614566,Cybercrime,5.7,2023-09-17,17:16,17,Shivajinagar,0.43,0.01,0.42,0.74,0
12.97054,77.667102,Drug Offense,5.3,2024-12-03,19:30,19,Marathahalli,0.57,0.64,0.23,0.47,0
12.966272,77.582755,Eve Teasing,5.0,2023-09-08,04:22,4,Chickpet,0.62,0.7,0.49,0.29,1
13.05542,77.579318,Chain Snatching,4.3,2023-10-08,18:40,18,Hebbal,0.89,0.68,0.91,0.5,0
12.843128,77.669478,Drug Offense,6.0,2024-08-26,01:56,1,Electronic City,0.48,0.99,0.38,0.14,1
12.971122,77.743845,Drug Offense,6.3,2024-04-10,19:07,19,Whitefield,0.61,0.79,0.41,0.2,0
12.961386,77.64626,Theft,3.9,2023-06-03,00:09,0,Indiranagar,0.57,0.29,0.6,0.25,1
12.932009,77.567674,Cybercrime,4.8,2023-08-11,09:00,9,Jayanagar,0.35,0.59,0.15,0.38,0
12.990308,77.571323,Pickpocketing,2.8,2023-12-25,08:03,8,Shivajinagar,0.89,0.79,0.55,0.96,0
12.956966,77.634638,Drug Offense,5.8,2023-07-21,21:45,21,Domlur,0.49,0.92,0.36,0.13,1
12.965568,77.641718,Assault,6.5,2024-02-13,01:40,1,Domlur,0.97,0.1,0.34,0.37,1
12.961672,77.567255,Vehicle Theft,5.6,2024-08-15,00:43,0,Majestic,0.23,0.77,0.33,0.47,1
12.995677,77.601097,Eve Teasing,5.3,2024-10-05,18:19,18,Majestic,0.52,0.18,0.8,0.85,0
12.910895,77.602491,Chain Snatching,4.9,2024-12-02,18:44,18,BTM Layout,0.74,0.47,0.48,0.48,0
13.098509,77.607495,Pickpocketing,4.9,2024-03-07,18:01,18,Yelahanka,0.18,0.14,0.92,0.81,0
12.978303,77.56194,Vandalism,3.1,2024-08-02,23:39,23,Majestic,0.89,0.05,0.86,0.21,1
12.961772,77.633762,Theft,4.1,2023-02-25,01:55,1,Domlur,0.18,0.27,0.99,0.2,1
12.96462,77.589383,Vandalism,3.0,2023-12-06,00:36,0,Majestic,0.88,0.12,0.63,0.56,1
12.945638,77.598209,Theft,4.2,2024-05-22,16:09,16,Majestic,0.22,0.9,0.68,0.24,0
12.86757,77.615057,Vehicle Theft,4.5,2024-12-05,00:51,0,Random Spread,0.28,0.07,0.24,0.89,1
13.042902,77.592985,Drug Offense,6.4,2024-06-01,23:06,23,Hebbal,0.5,0.06,0.21,0.46,1
12.953337,77.639539,Robbery,8.5,2024-11-28,17:16,17,Domlur,0.5,0.66,0.21,0.23,0
12.966087,77.644341,Theft,4.6,2023-06-24,01:47,1,Domlur,0.56,0.7,0.28,0.53,1
12.992899,77.589818,Vehicle Theft,4.1,2023-10-09,18:31,18,Shivajinagar,0.45,0.7,0.2,0.48,0
12.924251,77.571247,Pickpocketing,2.4,2024-02-03,10:29,10,Jayanagar,0.11,0.3,0.68,0.9,0
12.976306,77.567225,Vandalism,2.9,2024-04-14,00:08,0,Chickpet,0.35,0.98,0.42,0.87,1
12.924474,77.564553,Drug Offense,5.2,2024-11-02,02:32,2,Majestic,0.24,0.66,0.61,0.51,1
12.976251,77.546487,Robbery,8.8,2023-03-11,02:19,2,Chickpet,0.92,0.65,0.44,0.52,1
12.93643,77.614798,Robbery,8.0,2023-09-23,01:49,1,BTM Layout,0.22,0.32,0.96,0.41,1
12.966705,77.746846,Vandalism,2.1,2023-06-12,02:02,2,Whitefield,0.31,0.67,0.55,0.71,1
12.967839,77.572974,Assault,5.9,2023-06-28,23:50,23,Shivajinagar,0.76,0.38,0.98,0.93,1
12.993549,77.629167,Theft,5.4,2023-03-16,19:02,19,Indiranagar,0.5,0.37,0.67,0.13,0
12.896743,77.62174,Robbery,7.1,2024-10-14,02:28,2,BTM Layout,0.62,0.2,0.33,0.49,1
12.989937,77.56033,Vehicle Theft,5.4,2023-07-16,22:27,22,Rajajinagar,0.18,0.02,0.96,0.19,1
12.963465,77.59048,Theft,5.1,2024-08-04,00:23,0,Shivajinagar,0.59,0.07,0.27,0.76,1
12.978831,77.654822,Drug Offense,7.5,2024-05-27,23:36,23,Indiranagar,0.42,0.62,0.6,0.22,1
12.827541,77.654907,Chain Snatching,6.6,2024-08-05,20:24,20,Electronic City,0.17,0.78,0.37,0.21,1
13.056821,77.579875,Eve Teasing,3.1,2023-10-24,22:21,22,Hebbal,0.93,0.25,0.73,0.16,1
12.996501,77.623115,Robbery,7.7,2024-06-14,02:34,2,Shivajinagar,0.94,0.5,0.46,0.15,1
13.096396,77.56901,Chain Snatching,4.1,2023-12-13,17:41,17,Yelahanka,0.48,0.2,0.9,0.15,0
12.876274,77.5693,Eve Teasing,6.7,2024-11-10,23:21,23,Bannerghatta Road,0.92,0.06,0.54,0.83,1
12.98238,77.580026,Vandalism,3.5,2023-02-06,22:53,22,Chickpet,0.41,0.07,0.47,0.77,1
12.919278,77.616482,Chain Snatching,4.8,2023-02-12,15:08,15,BTM Layout,0.19,0.5,0.3,0.42,0
12.868713,77.664927,Cybercrime,6.7,2023-01-27,07:01,7,Electronic City,0.8,0.81,0.58,0.87,0
12.959658,77.559114,Theft,5.1,2024-12-13,19:24,19,Majestic,0.21,0.7,0.59,0.2,0
12.980354,77.74277,Chain Snatching,4.6,2024-03-23,11:22,11,Whitefield,0.93,0.24,0.18,0.11,0
12.993007,77.579422,Pickpocketing,2.1,2023-01-16,17:36,17,Majestic,0.89,0.25,0.15,0.15,0
12.979221,77.59925,Cybercrime,4.4,2024-11-01,01:20,1,Chickpet,0.9,1.0,0.22,0.46,1
12.910334,77.624227,Chain Snatching,6.8,2023-07-30,02:16,2,Bannerghatta Road,0.55,0.74,0.42,0.92,1
12.971916,77.62951,Eve Teasing,6.1,2023-10-27,20:23,20,Domlur,0.88,0.24,0.9,0.39,1
12.969298,77.608105,Drug Offense,7.7,2024-12-23,20:22,20,Shivajinagar,0.96,0.49,0.17,0.92,1
12.887177,77.608149,Drug Offense,6.1,2023-05-26,23:07,23,Bannerghatta Road,0.13,0.24,0.5,0.79,1
12.981908,77.553518,Chain Snatching,4.8,2024-08-25,21:02,21,Majestic,0.45,0.83,0.18,0.35,1
13.096307,77.564677,Vandalism,2.8,2024-03-30,22:55,22,Yelahanka,0.14,0.21,0.27,0.49,1
12.919949,77.555439,Theft,5.1,2023-01-27,01:34,1,Jayanagar,0.92,0.75,0.4,0.85,1
12.973459,77.565509,Vehicle Theft,5.3,2023-12-16,18:13,18,Majestic,0.75,0.62,0.88,0.8,0
12.957525,77.605706,Theft,5.8,2024-11-25,17:24,17,Majestic,0.36,0.99,0.58,0.48,0
12.949821,77.682306,Vandalism,3.9,2024-04-23,08:10,8,Marathahalli,0.77,0.92,0.22,0.11,0
12.974186,77.654331,Vehicle Theft,4.6,2023-12-12,22:49,22,Indiranagar,0.61,0.04,0.35,0.34,1
12.945958,77.697109,Vehicle Theft,3.4,2024-08-05,19:00,19,Marathahalli,0.69,0.84,0.86,0.5,0
12.946765,77.590357,Theft,5.9,2024-05-06,22:02,22,Majestic,0.67,0.56,0.47,0.62,1
12.980121,77.548766,Chain Snatching,4.9,2023-03-07,19:35,19,Rajajinagar,0.5,0.26,0.81,0.33,0
13.039235,77.569131,Cybercrime,3.6,2024-09-24,20:11,20,Hebbal,0.69,0.23,0.69,0.27,1
12.973158,77.643334,Drug Offense,5.1,2023-08-22,18:20,18,Indiranagar,0.15,0.71,0.33,0.33,0
12.976747,77.643273,Assault,5.9,2023-04-22,20:38,20,Indiranagar,0.17,0.44,0.56,0.31,1
12.975984,77.56251,Assault,7.7,2023-03-15,02:52,2,Chickpet,0.68,0.88,0.23,0.39,1
12.895728,77.59819,Assault,7.6,2024-04-26,23:57,23,Bannerghatta Road,0.95,0.29,0.13,0.43,1
13.053275,77.578316,Vehicle Theft,3.3,2023-08-05,18:01,18,Hebbal,0.83,0.51,0.8,0.56,0
12.944169,77.690674,Vandalism,3.7,2023-02-03,06:24,6,Marathahalli,0.69,0.15,0.79,0.68,0
12.963117,77.576468,Chain Snatching,5.5,2024-08-11,07:36,7,Majestic,0.67,0.73,0.59,0.21,0
12.971477,77.647354,Drug Offense,7.0,2024-06-16,19:30,19,Domlur,0.5,0.27,0.85,0.36,0
12.953445,77.557659,Eve Teasing,4.8,2023-04-29,20:14,20,Majestic,0.72,0.45,0.96,0.47,1
12.997864,77.573717,Chain Snatching,6.7,2024-10-31,19:04,19,Majestic,0.54,0.23,0.81,0.31,0
12.934318,77.622524,Robbery,8.7,2024-11-21,07:49,7,Jayanagar,0.63,0.14,0.33,0.36,0
12.938057,77.587076,Assault,7.0,2023-06-01,23:26,23,Majestic,0.62,0.63,0.8,0.91,1
12.878466,77.588573,Cybercrime,4.1,2024-07-21,03:26,3,Bannerghatta Road,0.74,0.47,0.19,0.88,1
12.965501,77.566115,Pickpocketing,2.4,2024-06-26,09:04,9,Majestic,0.93,0.9,0.42,0.46,0
12.916027,77.614221,Drug Offense,6.0,2023-12-11,00:07,0,BTM Layout,0.63,0.62,0.99,0.14,1
12.980808,77.702846,Assault,6.8,2024-03-22,13:40,13,Marathahalli,0.36,0.48,0.22,0.27,0
12.95687,77.556076,Vandalism,2.3,2023-01-08,16:05,16,Chickpet,0.63,0.37,0.68,0.44,0
12.955453,77.657122,Cybercrime,4.1,2023-04-10,23:37,23,Indiranagar,0.31,0.49,0.14,0.57,1
12.902746,77.614999,Drug Offense,6.0,2023-11-23,02:18,2,BTM Layout,0.78,0.95,0.14,0.95,1
12.977814,77.715143,Eve Teasing,6.5,2023-11-18,20:36,20,Marathahalli,0.19,0.28,0.21,0.35,1
12.969798,77.7694,Cybercrime,6.8,2023-09-23,05:18,5,Whitefield,0.99,0.75,0.93,0.7,1
13.018072,77.603742,Robbery,7.5,2023-06-22,01:53,1,Hebbal,0.12,0.9,0.96,0.59,1
12.968528,77.540014,Eve Teasing,3.8,2024-08-07,18:23,18,Majestic,0.48,0.44,0.21,0.51,0
12.893878,77.603747,Chain Snatching,6.7,2024-05-20,03:28,3,Bannerghatta Road,0.34,0.86,0.99,0.76,1
12.95482,77.600467,Chain Snatching,6.4,2023-03-18,02:47,2,BTM Layout,0.39,0.51,0.35,0.67,1
